DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
1,2059,2200,2134,1755,61,64,27,29,119,5,29,0,0,26,0,0,0,0,26
3,1034,1810,1755,1554,276,290,254,29,2176,10,12,0,0,12,0,0,0,3,15
1,2012,2120,2105,1935,68,65,52,12,296,3,13,0,0,0,0,3,0,12,15
1,2133,2238,2215,3743,65,65,46,23,247,6,13,0,0,0,23,0,0,0,23
5,2104,2201,2130,3203,57,50,28,24,103,7,22,0,0,24,0,7,0,0,31
3,1045,1304,1210,4256,199,165,150,20,783,38,11,0,0,0,0,40,0,14,54
5,130,245,1825,715,195,203,178,508,1290,7,10,0,0,0,0,0,0,500,500
5,1945,2152,2113,1248,67,74,48,46,264,6,13,0,0,7,0,0,0,32,39
4,1658,1800,1715,5674,62,69,51,52,199,4,7,0,0,0,0,0,0,45,45
6,721,1032,1013,1227,131,123,106,11,669,10,15,0,0,11,0,8,0,0,19
5,1813,2032,1910,4732,79,60,42,63,134,16,21,0,0,0,63,19,0,0,82
4,2327,138,2330,4490,71,70,47,127,264,4,20,0,0,0,0,11,0,117,128
7,1025,1303,1055,2706,278,260,246,110,1751,12,20,0,0,0,0,32,0,96,128
3,2050,2236,2205,1522,166,180,150,45,1189,6,10,0,0,0,0,0,0,31,31
4,1934,2126,2051,693,172,166,122,29,733,3,47,0,0,0,0,35,0,0,35
2,1642,1754,1733,5438,72,84,60,33,267,4,8,0,0,21,0,0,0,0,21
7,2258,143,2250,1792,165,176,143,184,1185,10,12,0,0,0,0,0,0,173,173
2,1740,2328,2310,2091,228,235,213,25,1844,5,10,0,0,8,0,0,0,10,18
4,1036,1240,1045,619,124,95,98,86,414,4,22,0,0,86,0,29,0,0,115
7,1855,2004,1855,509,129,137,110,77,775,7,12,0,0,0,0,0,0,69,69
6,1821,1916,1800,888,55,60,44,81,303,3,8,0,0,0,0,0,0,76,76
4,1046,1431,1330,616,165,150,127,46,987,8,30,0,0,45,0,15,0,1,61
6,1936,2240,2219,918,124,139,98,36,740,3,23,0,0,0,0,0,0,21,21
1,2352,204,34,6453,72,84,54,102,370,4,14,0,0,90,0,0,0,0,90
5,859,1012,949,1548,73,82,55,32,356,3,15,0,0,23,0,0,0,0,23
4,2033,2345,2235,5830,132,125,99,63,760,7,26,0,0,0,0,0,0,70,70
1,2042,55,11,180,193,200,171,51,1449,5,17,0,0,0,0,0,0,44,44
4,1655,1953,1728,583,118,141,104,168,853,7,7,0,0,0,0,0,0,145,145
4,1003,1625,1459,134,262,251,227,75,1846,6,29,0,0,75,0,11,0,0,86
2,800,910,848,1667,130,123,112,15,692,5,13,0,0,15,0,7,0,0,22
4,1727,1901,1820,2933,94,110,79,57,650,4,11,0,0,0,41,0,0,0,41
1,1344,1606,1540,4915,142,130,94,14,585,7,41,0,0,0,0,12,0,14,26
4,815,1105,1035,4022,110,115,87,35,723,2,21,0,0,30,0,0,0,0,30
4,1659,1852,1710,57,113,65,53,54,251,6,54,0,0,0,20,48,0,34,102
1,1455,1559,1538,5740,64,70,51,27,237,2,11,0,0,21,0,0,0,0,21
2,1158,1403,1329,1999,125,104,97,13,508,4,24,0,0,0,0,21,0,13,34
7,1623,1726,1710,4331,63,75,49,28,299,3,11,0,0,16,0,0,0,0,16
6,1644,1903,1759,6754,79,89,63,74,483,3,13,0,0,0,0,0,0,64,64
1,846,956,917,851,130,117,98,26,602,12,20,0,0,12,0,27,0,0,39
1,1035,1042,925,5817,67,62,48,72,157,8,11,0,0,0,0,77,0,0,77
6,1121,1306,1245,178,105,110,89,26,639,6,10,0,0,3,0,8,0,10,21
3,2042,2151,2005,1016,69,100,39,137,187,5,25,0,0,94,0,0,0,12,106
7,1203,1308,1250,1649,65,60,31,13,175,9,25,0,0,5,0,5,0,8,18
7,1632,1957,1810,98,205,200,156,102,1090,24,25,0,0,0,10,5,0,92,107
7,1248,1409,859,6400,81,95,63,324,451,4,14,0,0,310,0,0,0,0,310
7,1810,2007,1839,4027,237,244,218,95,1529,7,12,0,0,0,0,0,0,88,88
6,2104,2308,2230,543,244,241,220,35,1498,6,18,0,0,7,0,3,0,28,38
3,1330,1956,1859,814,266,229,214,20,1652,36,16,0,0,0,0,44,0,13,57
2,1734,1848,1820,3512,74,80,61,34,419,5,8,0,0,0,0,0,0,28,28
1,1727,1759,1743,5428,32,36,20,20,77,2,10,0,0,16,0,0,0,0,16
3,1907,2121,2105,510,74,80,50,22,235,4,20,0,0,0,0,0,0,16,16
3,1930,2130,2052,1243,120,112,91,30,581,9,20,0,0,30,0,8,0,0,38
3,1127,1124,1015,4359,57,65,42,77,214,7,8,0,0,0,0,0,0,69,69
1,1255,1507,1445,1407,252,270,227,40,1745,6,19,0,0,22,0,0,0,0,22
7,1810,1926,1830,1754,76,80,56,60,373,9,11,0,0,56,0,0,0,0,56
5,1424,1542,1520,3568,78,80,59,24,345,5,14,0,0,0,0,0,0,22,22
3,1627,35,15,220,308,307,267,19,2419,7,34,0,0,0,0,5,0,15,20
3,1344,1535,1425,586,111,83,79,42,391,6,26,0,0,0,0,68,0,2,70
5,644,907,800,1153,203,150,148,14,838,3,52,0,0,0,0,53,14,0,67
7,1924,2110,2035,4549,106,105,75,34,426,11,20,0,0,0,34,1,0,0,35
7,1914,2347,2210,647,453,405,373,49,2586,8,72,0,0,49,0,48,0,0,97
6,2123,2248,2155,1529,85,80,71,48,377,4,10,0,0,48,0,5,0,0,53
5,915,1020,913,4326,65,73,52,75,143,10,3,0,0,0,67,0,0,0,67
1,1132,1439,1353,59,187,173,157,32,944,8,22,0,0,4,0,14,0,28,46
6,2054,25,2359,1069,271,254,231,9,1522,5,35,0,0,1,0,17,0,8,26
7,1128,1346,1325,4452,78,80,54,23,235,9,15,0,0,0,2,0,0,19,21
1,1900,2058,2005,4393,118,95,89,30,438,4,25,0,0,30,0,23,0,0,53
3,1153,1329,1312,397,156,159,137,20,888,5,14,0,0,9,0,0,0,8,17
1,1757,1942,1900,253,165,158,127,35,888,8,30,0,0,0,12,7,0,23,42
7,1301,1416,1317,137,75,72,41,56,226,8,26,0,0,0,0,3,0,56,59
6,821,925,905,3877,64,80,52,36,408,2,10,0,0,20,0,0,0,0,20
5,1749,1904,1714,2135,75,74,53,109,185,7,15,0,0,0,0,77,0,33,110
5,747,850,800,404,63,60,40,47,193,6,17,0,0,47,0,3,0,0,50
1,929,1454,1420,2250,205,205,172,34,1438,23,10,0,0,0,0,0,0,34,34
1,1949,2200,2110,343,191,195,170,54,1192,7,14,0,0,19,0,0,0,31,50
5,1301,1616,1452,6416,135,141,111,90,896,5,19,0,0,84,0,0,0,0,84
6,2011,2142,2126,1767,151,156,130,21,913,9,12,0,0,0,0,0,0,16,16
7,2126,21,2330,1573,115,130,100,66,895,6,9,0,0,4,0,0,0,47,51
3,823,912,845,697,109,103,78,21,412,5,26,0,0,21,0,6,0,0,27
1,1954,2138,2045,2788,104,90,74,39,461,4,26,0,0,7,0,14,0,32,53
7,1733,1835,1635,1338,62,60,49,118,296,6,7,0,0,7,0,2,0,111,120
4,1701,2046,2005,658,165,146,136,22,967,17,12,0,0,0,0,19,0,22,41
1,1625,1821,1735,520,236,220,217,30,1372,4,15,0,0,0,17,16,0,13,46
2,1402,1615,1550,2015,73,75,57,27,370,4,12,0,0,0,0,5,0,20,25
1,1237,1342,1305,1693,65,80,47,52,349,5,13,0,0,0,0,0,0,37,37
2,1946,2343,2310,3645,177,160,133,16,1068,10,34,0,0,0,0,17,0,16,33
3,1923,2050,2000,2418,87,60,36,23,237,6,45,0,0,23,0,27,0,0,50
1,1928,2102,1950,1902,94,95,72,73,603,6,16,0,0,72,0,0,0,0,72
6,2208,2339,2215,1540,151,155,138,88,895,6,7,0,0,7,0,0,0,77,84
2,2024,2112,2035,68,48,50,38,39,192,4,6,0,0,0,0,0,0,37,37
1,1220,1505,1256,5893,225,226,206,130,1437,3,16,0,0,0,0,0,0,129,129
4,1213,1503,1405,4014,110,85,76,33,475,3,31,0,0,0,21,25,0,12,58
4,1408,1528,1503,4700,80,68,44,13,331,6,30,0,0,13,0,12,0,0,25
4,1724,1925,1908,330,121,128,85,24,697,4,32,0,0,17,0,0,0,0,17
2,1503,1631,1600,649,148,150,124,33,719,4,20,0,0,0,0,0,0,31,31
7,2015,2133,2110,50,78,85,68,30,461,3,7,0,0,2,0,0,0,21,23
1,1759,1855,1840,1188,56,55,33,14,190,9,14,0,0,2,0,1,0,12,15
1,1152,1330,1233,403,158,139,122,38,846,7,29,0,0,38,0,19,0,0,57
3,1807,1909,1835,539,182,175,148,27,1055,7,27,0,0,0,0,7,0,27,34
6,2041,2201,2145,930,80,85,68,21,423,3,9,0,0,8,0,0,0,8,16
7,2027,2321,1924,1433,294,271,244,214,1703,10,40,0,0,0,0,23,0,214,237
7,1652,1830,1810,333,98,125,87,47,723,4,7,0,0,0,0,0,0,20,20
3,1325,1544,1524,4226,79,68,49,9,147,23,7,0,0,0,0,20,0,0,20
1,1949,2228,2145,443,159,170,141,54,1013,3,15,0,0,0,0,0,0,43,43
3,1220,1223,1205,1594,63,70,55,25,304,2,6,0,0,6,0,0,0,12,18
6,1807,2044,1845,346,157,165,140,127,978,7,10,0,0,119,0,0,0,0,119
2,1359,1527,1450,619,148,125,108,14,612,11,29,0,0,0,0,37,0,0,37
1,1146,1745,1630,1528,239,214,206,50,1515,7,26,0,0,0,0,34,0,41,75
2,1803,1911,1815,3337,68,75,56,63,337,5,7,0,0,0,0,0,0,56,56
4,1955,2111,1955,959,76,80,58,80,405,3,15,0,0,0,76,0,0,0,76
5,1817,2059,2039,733,342,339,314,17,2296,11,17,0,0,13,0,3,0,4,20
3,1904,2157,2140,785,233,240,214,24,1389,4,15,0,0,0,0,8,0,9,17
7,1411,1635,1620,523,84,85,66,16,487,3,15,0,0,0,0,5,0,10,15
4,1727,1907,1843,1685,100,103,70,27,414,4,26,0,0,0,0,0,0,24,24
5,1500,1701,1535,4915,121,125,90,90,585,8,23,0,0,0,0,11,0,75,86
3,1520,1701,1630,4696,161,150,141,20,904,4,16,0,0,0,0,11,0,20,31
4,1451,1559,1542,5774,68,62,46,11,173,7,15,0,0,17,0,0,0,0,17
3,1742,1841,1825,46,59,55,43,12,239,4,12,0,0,5,0,4,0,7,16
4,1452,1541,1525,393,49,55,37,22,189,4,8,0,0,0,0,0,0,16,16
7,2013,2137,2034,1897,84,89,65,68,366,6,13,0,0,57,0,0,0,6,63
7,2034,2305,2220,1540,91,95,78,49,584,3,10,0,0,45,0,0,0,0,45
7,2140,2306,2246,454,86,101,70,35,507,4,12,0,0,2,0,0,0,18,20
2,707,735,702,114,28,37,18,42,100,5,5,0,0,33,0,0,0,0,33
5,1704,1827,1753,55,83,83,57,34,267,15,11,0,0,0,0,34,0,0,34
6,2202,2348,2115,3102,106,115,96,162,663,4,6,0,0,0,3,0,0,150,153
6,1437,2008,1945,622,211,210,192,22,1521,5,14,0,0,16,0,1,0,6,23
5,1154,1917,1855,762,263,254,233,13,1964,4,26,0,0,13,0,9,0,0,22
2,2028,2140,2110,2277,132,145,121,43,869,3,8,0,0,8,0,0,0,22,30
1,1200,1924,1735,2057,264,275,249,120,1999,6,9,0,0,0,109,0,0,0,109
5,641,844,815,3952,63,55,34,21,177,9,20,0,0,21,0,8,0,0,29
2,1834,2155,2003,938,141,143,119,114,888,5,17,0,0,0,0,27,0,85,112
6,1811,2046,2010,917,335,345,308,46,2306,9,18,0,0,36,0,0,0,0,36
1,1753,1930,1859,3868,97,100,76,34,507,10,11,0,0,0,0,0,0,31,31
5,2027,119,45,2821,172,175,152,37,1262,4,16,0,0,0,0,0,0,34,34
2,1711,1847,1735,2279,156,170,141,86,989,5,10,0,0,72,0,0,0,0,72
5,1726,1956,1935,211,90,100,78,31,577,5,7,0,0,21,0,0,0,0,21
3,1420,1538,1458,5995,78,82,53,44,337,8,17,0,0,0,0,0,0,40,40
2,1458,1910,1715,5892,192,161,130,84,1186,7,55,0,0,0,0,115,0,0,115
5,1723,2057,2034,4002,154,166,137,35,1086,4,13,0,0,23,0,0,0,0,23
4,1726,1848,1825,1429,82,80,60,21,345,5,17,0,0,21,0,2,0,0,23
7,2218,2320,2202,5896,62,72,42,88,301,4,16,0,0,0,0,0,0,78,78
2,1604,1858,1820,290,114,105,87,29,599,6,21,0,0,0,0,9,0,29,38
3,1634,1840,1800,2562,66,70,54,44,331,4,8,0,0,40,0,0,0,0,40
4,1851,1936,1830,1274,45,50,33,71,181,4,8,0,0,5,0,0,0,61,66
3,1324,1618,1559,1509,114,114,94,19,588,5,15,0,0,0,0,0,0,19,19
3,1618,1731,1715,1069,73,75,57,18,337,7,9,0,0,6,0,0,0,10,16
6,1445,1952,1620,754,307,105,146,10,448,6,155,0,0,0,0,212,0,0,212
2,2135,2317,2141,328,102,106,87,100,605,4,11,0,0,0,0,0,0,96,96
4,1654,1750,1605,153,116,80,58,69,235,5,53,0,0,0,0,105,0,0,105
3,2218,2256,2225,3343,38,45,28,38,133,4,6,0,0,31,0,0,0,0,31
6,1255,1847,1815,1276,232,220,197,20,1736,4,31,0,0,11,0,12,0,9,32
4,1919,2104,1625,1249,165,135,148,249,775,9,8,0,0,21,0,30,0,228,279
3,1934,2037,1955,52,63,55,46,34,239,6,11,0,0,0,0,8,0,34,42
4,1943,2054,2035,1324,71,85,61,33,480,2,8,0,0,0,0,0,0,19,19
4,1725,2030,2010,337,185,172,164,7,965,5,16,0,0,7,0,13,0,0,20
2,2246,2256,2055,3491,70,65,44,116,229,1,25,0,0,0,0,5,0,116,121
7,1442,1558,1540,85,76,75,60,17,437,7,9,0,0,9,0,1,0,8,18
4,1541,1948,1855,85,427,385,378,11,2586,3,46,0,0,11,0,42,0,0,53
5,1344,1515,1359,5479,91,85,61,70,238,3,27,0,0,0,0,6,0,70,76
7,1124,1335,1240,1758,131,145,113,69,866,7,11,0,0,0,0,55,0,0,55
7,1838,1936,1850,1352,58,65,47,53,341,4,7,0,0,6,0,0,0,40,46
7,1903,2200,1920,2006,177,195,153,178,1258,6,18,0,0,160,0,0,0,0,160
4,2019,2126,2034,1140,67,64,40,49,247,18,9,0,0,0,0,3,0,49,52
5,1329,1418,1255,4786,109,99,91,73,483,8,10,0,0,73,0,10,0,0,83
5,1553,1711,1655,670,78,75,61,13,328,5,12,0,0,13,0,3,0,0,16
7,1329,1602,1545,4594,93,95,79,19,562,3,11,0,0,0,0,0,0,17,17
1,2036,28,2305,1639,232,245,206,96,1597,6,20,0,0,1,0,0,0,82,83
4,1645,1826,1810,1430,101,100,75,15,545,4,22,0,0,15,0,1,0,0,16
2,729,837,700,4120,128,75,82,44,224,14,32,0,0,44,0,53,0,0,97
1,2223,2223,2120,1567,60,65,48,68,271,5,7,0,0,0,0,14,0,49,63
5,1212,1410,1330,1697,178,180,156,42,1005,6,16,0,0,0,0,40,0,0,40
1,2212,2301,2220,1440,49,50,32,42,197,3,14,0,0,19,0,0,0,22,41
2,1635,1817,1700,1070,102,80,54,55,267,10,38,0,0,0,0,68,0,9,77
3,1801,2029,2010,1139,148,155,123,26,883,7,18,0,0,0,12,0,0,7,19
7,1217,1401,1315,1885,224,215,199,37,1313,6,19,0,0,25,0,9,0,12,46
5,1825,2059,1828,563,214,150,154,87,678,4,56,0,0,0,0,131,0,20,151
3,1141,1317,1255,369,156,158,141,24,992,2,13,0,0,0,0,0,0,22,22
2,1945,2248,2209,850,123,129,99,45,733,4,20,0,0,0,0,39,0,0,39
4,1802,2041,1937,863,219,167,126,12,678,6,87,0,0,0,12,52,0,0,64
5,1943,2057,2028,59,74,73,48,28,270,5,21,0,0,0,10,1,0,18,29
4,1750,2102,1947,650,372,392,353,95,2521,5,14,0,0,0,0,73,0,2,75
1,1508,1644,1434,4343,96,94,65,128,432,7,24,0,0,27,101,2,0,0,130
5,1316,1602,1530,2325,166,150,127,16,802,15,24,0,0,0,14,16,0,2,32
7,1623,1901,1615,5883,158,123,113,131,584,22,23,0,0,0,0,166,0,0,166
6,1844,2001,1935,1209,77,85,66,34,488,3,8,0,0,0,0,0,0,26,26
7,1220,1412,1355,832,112,130,94,35,671,4,14,0,0,17,0,0,0,0,17
2,2057,37,2356,692,160,131,102,12,733,4,54,0,0,0,0,41,0,0,41
6,1,532,510,1212,211,210,192,21,1660,5,14,0,0,21,0,1,0,0,22
4,1507,1752,1730,1135,165,150,144,7,972,6,15,0,0,7,0,15,0,0,22
2,1525,1757,1655,1162,152,142,115,52,802,3,34,0,0,0,0,19,0,43,62
5,2107,2152,1850,2784,105,80,88,157,369,5,12,0,0,0,0,25,0,157,182
6,1419,1453,1420,2794,34,40,20,39,107,6,8,0,0,33,0,0,0,0,33
4,1915,2103,2036,4337,108,91,74,10,300,2,32,0,0,10,0,17,0,0,27
5,1744,1850,1815,2008,66,70,51,39,324,5,10,0,0,4,0,0,0,31,35
7,1413,1538,1515,4172,85,80,65,18,273,10,10,0,0,0,0,5,0,18,23
3,1722,1825,1800,3757,63,70,46,32,359,4,13,0,0,1,0,0,0,24,25
5,935,1141,1119,31,306,319,290,35,2338,4,12,0,0,22,0,0,0,0,22
4,1258,2139,2115,170,341,345,326,28,2569,4,11,0,0,24,0,0,0,0,24
4,1929,2129,2107,1874,120,137,104,39,646,9,7,0,0,4,0,0,0,18,22
1,1206,1514,1440,598,128,115,100,21,675,15,13,0,0,0,0,28,0,6,34
7,2112,2108,2010,681,56,55,32,57,134,5,19,0,0,0,0,1,0,57,58
5,1047,1218,1155,1485,91,79,46,11,236,4,41,0,0,0,0,14,0,9,23
4,1849,1953,1933,5704,64,72,51,28,234,3,10,0,0,0,0,0,0,20,20
2,2303,2354,2215,2293,51,55,36,103,197,4,11,0,0,86,0,0,0,13,99
4,2000,2209,2035,426,129,145,117,110,883,4,8,0,0,2,0,0,0,92,94
3,1914,2219,2140,1245,185,165,138,19,920,4,43,0,0,19,0,20,0,0,39
3,1806,2030,1911,1673,144,71,45,6,256,3,96,0,0,0,0,79,0,0,79
4,2146,54,1953,508,128,123,93,296,763,5,30,0,0,0,7,5,0,289,301
3,1857,2229,2130,658,152,139,99,46,719,10,43,0,0,0,0,29,0,30,59
5,1706,2032,1835,360,146,135,117,106,733,7,22,0,0,106,0,11,0,0,117
2,1857,43,10,1676,226,235,209,42,1733,3,14,0,0,0,0,0,0,33,33
2,1403,1603,1435,4835,180,167,162,75,954,3,15,0,0,75,0,13,0,0,88
1,1657,1804,1745,3140,67,70,51,22,308,2,14,0,0,19,0,0,0,0,19
4,1800,2230,2155,275,150,155,137,40,1136,4,9,0,0,0,0,0,0,35,35
7,1108,1220,1155,616,72,60,36,13,197,5,31,0,0,7,0,12,0,6,25
6,1121,1248,1230,4204,87,90,72,21,416,3,12,0,0,18,0,0,0,0,18
2,1234,1823,1735,1438,229,205,175,24,1437,23,31,0,0,0,0,24,0,24,48
2,2322,2318,2146,4452,56,56,41,92,171,3,12,0,0,0,92,0,0,0,92
2,2002,2125,2105,1414,83,85,68,22,397,6,9,0,0,0,15,0,0,5,20
2,1538,1805,1715,15,147,140,127,43,842,2,18,0,0,5,0,7,0,38,50
1,2302,134,15,2188,92,105,78,92,611,4,10,0,0,0,0,0,0,79,79
6,1347,1638,1618,4272,111,98,96,7,483,6,9,0,0,7,0,13,0,0,20
6,1447,1949,1910,894,182,220,169,77,1619,3,10,0,0,16,0,0,0,23,39
3,2127,2130,2110,193,63,70,50,27,328,6,7,0,0,0,0,0,0,20,20
4,1945,2122,1930,661,157,160,141,115,967,7,9,0,0,112,0,0,0,0,112
7,1632,1735,1645,1412,63,65,48,52,283,4,11,0,0,7,0,0,0,43,50
4,1137,1258,1240,3875,81,80,57,17,354,4,20,0,0,0,0,1,0,17,18
7,1604,1733,1659,463,149,144,126,29,732,7,16,0,0,14,0,5,0,15,34
1,1620,2104,2040,388,164,180,147,40,1231,5,12,0,0,0,0,0,0,24,24
5,1836,2223,2158,192,347,338,306,16,2075,5,36,0,0,16,0,9,0,0,25
4,1831,2122,2043,153,171,172,148,40,925,10,13,0,0,8,0,0,0,31,39
6,1404,1720,1650,2228,136,125,88,19,769,18,30,0,0,0,0,11,0,19,30
6,1931,2254,2140,1884,143,150,119,81,1062,7,17,0,0,1,0,0,0,73,74
7,1515,1749,1715,2268,94,105,79,45,628,5,10,0,0,1,0,0,0,33,34
3,2214,2353,2310,3962,99,100,81,44,552,5,13,0,0,43,0,0,0,0,43
7,2100,2228,2045,1085,88,95,74,110,551,2,12,0,0,40,0,0,0,63,103
7,1848,2037,1720,1025,49,60,30,208,177,10,9,0,0,0,0,6,0,191,197
3,2127,111,2219,6567,284,149,157,37,911,10,117,0,0,37,0,135,0,0,172
1,1317,1526,1409,477,249,250,231,78,1723,1,17,0,0,6,0,0,0,71,77
2,1612,2018,1915,439,246,195,205,12,1121,12,29,0,0,12,0,51,0,0,63
7,1457,1641,1555,358,104,90,58,32,403,9,37,0,0,0,0,42,0,4,46
6,1051,1639,1545,538,228,210,196,36,1515,8,24,0,0,0,0,40,0,14,54
5,1631,1712,1652,193,41,37,23,16,102,7,11,0,0,0,0,0,0,20,20
3,2132,2247,2205,2199,75,75,64,42,336,2,9,0,0,42,0,0,0,0,42
3,1834,2001,1830,4791,87,75,51,79,214,5,31,0,0,0,0,12,0,79,91
4,2117,2227,2125,276,70,70,52,62,258,6,12,0,0,0,0,0,0,62,62
6,1814,2033,2010,870,139,150,127,34,972,3,9,0,0,8,0,0,0,15,23
1,1438,1733,1656,5868,115,110,84,32,631,4,27,0,0,32,0,5,0,0,37
5,2100,2206,2055,3757,66,70,46,75,281,3,17,0,0,71,0,0,0,0,71
7,1605,1733,1655,1657,88,85,66,35,331,6,16,0,0,10,0,3,0,25,38
1,1845,2012,1705,3460,87,85,71,185,394,9,7,0,0,0,0,187,0,0,187
7,1637,1814,1745,4456,97,107,75,39,528,4,18,0,0,0,0,0,0,29,29
1,1319,1551,1525,4473,152,145,113,19,714,11,28,0,0,19,0,7,0,0,26
4,948,1151,1120,3854,123,120,103,28,604,10,10,0,0,0,0,26,0,5,31
5,1625,1810,1715,4883,105,110,91,60,501,4,10,0,0,0,0,8,0,47,55
7,2237,124,2243,1085,167,228,150,222,1090,4,13,0,0,161,0,0,0,0,161
5,2000,2238,2115,1148,158,195,133,120,1195,4,21,0,0,6,0,0,0,77,83
7,2032,2209,2154,4438,97,99,66,17,508,5,26,0,0,15,0,0,0,0,15
2,1945,2226,2148,366,161,173,134,50,1035,3,24,0,0,21,0,0,0,17,38
6,819,951,930,6647,92,89,63,18,416,12,17,0,0,0,0,3,0,18,21
7,1505,1558,1505,4124,53,50,28,50,135,4,21,0,0,18,0,3,0,32,53
2,1946,2046,2000,387,120,131,99,57,680,5,16,0,0,0,0,0,0,46,46
5,700,1043,1015,621,343,335,309,20,2153,10,24,0,0,0,0,8,20,0,28
5,1234,1359,1315,2012,85,65,57,24,256,6,22,0,0,21,0,20,0,3,44
2,2023,2127,2015,1203,184,190,171,78,1205,5,8,0,0,0,23,0,0,49,72
5,2057,31,2300,1522,214,180,184,57,1189,11,19,0,0,0,0,34,0,57,91
3,1428,2010,1955,547,222,240,207,33,1751,4,11,0,0,3,0,0,0,12,15
6,1514,1629,1558,1199,75,87,57,43,326,6,12,0,0,0,0,0,0,31,31
1,2248,129,2155,462,101,100,72,213,528,4,25,0,0,123,0,1,0,90,214
4,1539,1529,1505,2794,50,55,39,29,162,3,8,0,0,0,0,0,0,24,24
2,1520,1825,1755,1059,125,120,95,25,606,10,20,0,0,0,0,5,0,25,30
1,1704,1735,1714,4827,91,102,65,32,449,3,23,0,0,21,0,0,0,0,21
5,2245,2400,2237,4298,75,82,63,90,443,4,8,0,0,83,0,0,0,0,83
5,1611,1836,1803,203,325,328,301,36,2342,8,16,0,0,33,0,0,0,0,33
1,956,1119,932,3807,143,117,101,81,626,3,39,0,0,107,0,0,0,0,107
6,619,925,851,4306,126,111,92,19,533,9,25,0,0,19,0,15,0,0,34
7,808,1621,1556,914,313,301,279,13,2419,6,28,0,0,13,0,12,0,0,25
1,1741,1831,1746,4043,110,111,84,46,590,7,19,0,0,45,0,0,0,0,45
4,1500,1546,1518,1893,106,98,81,20,483,3,22,0,0,16,0,8,0,4,28
3,1707,1846,1745,1845,99,55,50,17,237,4,45,0,0,0,17,44,0,0,61
5,1801,1928,1736,5443,87,101,69,126,329,4,14,0,0,0,0,0,0,112,112
7,1948,2230,2150,1421,222,200,167,18,1172,25,30,0,0,0,0,22,0,18,40
4,1049,1251,745,3738,182,170,151,294,862,14,17,0,0,38,0,12,0,256,306
7,33,752,729,564,259,278,239,42,2039,7,13,0,0,15,0,0,0,8,23
1,1749,1905,1820,4549,76,75,59,44,416,4,13,0,0,0,0,1,0,44,45
2,2302,126,2345,623,144,165,131,122,1073,5,8,0,0,0,0,0,0,101,101
1,1136,1239,1145,4151,123,110,97,41,473,15,11,0,0,0,0,20,0,34,54
5,1139,1236,1130,3607,57,65,41,74,281,3,13,0,0,0,40,0,0,26,66
4,1332,1546,1515,1828,74,80,66,37,468,2,6,0,0,19,0,0,0,12,31
3,1653,1810,1745,6410,77,79,60,27,326,3,14,0,0,0,0,0,0,25,25
5,2215,2342,2156,958,147,151,114,110,678,4,29,0,0,0,0,0,0,106,106
1,859,1027,1006,6343,88,86,66,19,372,6,16,0,0,19,0,2,0,0,21
7,1913,2237,2205,613,204,210,142,38,1090,6,56,0,0,10,0,0,0,22,32
5,1811,1926,1825,3493,75,70,41,56,238,5,29,0,0,0,0,5,0,56,61
7,1142,1954,1920,872,312,315,277,37,2419,7,28,0,0,0,0,34,0,0,34
5,1516,1733,1605,2275,137,80,64,31,395,6,67,0,0,4,0,57,0,27,88
2,1636,1750,1348,5916,74,65,49,233,192,16,9,0,0,0,0,0,0,242,242
4,1947,2252,1917,688,125,137,98,227,733,4,23,0,0,30,0,0,0,185,215
1,1306,1431,1409,6423,85,80,61,17,363,5,19,0,0,22,0,0,0,0,22
5,935,955,700,1137,80,70,44,165,235,21,15,0,0,165,0,10,0,0,175
5,1753,1928,1859,719,155,158,129,32,783,6,20,0,0,0,0,25,0,4,29
3,1706,2043,2019,181,397,379,330,6,2475,15,52,0,0,6,0,18,0,0,24
3,2035,2115,2000,1449,100,80,87,55,368,4,9,0,0,0,0,20,0,55,75
2,1805,1940,1917,375,155,147,140,15,910,5,10,0,0,0,0,12,0,11,23
4,1755,1938,1923,1261,163,166,136,18,1007,2,25,0,0,0,0,0,0,15,15
6,1435,1600,1423,5783,85,92,66,104,304,2,17,0,0,97,0,0,0,0,97
5,1913,2227,2123,277,374,323,323,13,2217,37,14,0,0,13,0,51,0,0,64
1,650,913,856,6526,83,86,61,20,370,5,17,0,0,17,0,0,0,0,17
2,1800,2024,2006,919,324,336,305,30,2253,2,17,0,0,18,0,0,0,0,18
3,1736,2022,2005,2238,106,100,80,11,551,13,13,0,0,5,0,6,0,6,17
3,1125,1234,1130,2895,189,195,168,70,1210,12,9,0,0,64,0,0,0,0,64
1,1149,1342,1250,1617,113,130,100,69,697,6,7,0,0,3,0,0,0,49,52
2,2115,2237,2200,3420,82,90,72,45,444,4,6,0,0,0,0,0,0,37,37
5,2126,2306,2242,1291,100,82,56,6,356,16,28,0,0,0,0,18,0,6,24
6,1708,2017,2000,1299,129,140,114,28,1045,5,10,0,0,7,0,0,0,10,17
1,1614,1916,1740,1450,122,145,96,119,719,7,19,0,0,0,0,14,0,82,96
5,1938,2107,2025,243,89,80,59,33,353,4,26,0,0,0,0,9,0,33,42
