administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
8,52.5,0,0.0,33,2714.958333,0.0,0.02,18.16617631,0.0,1,2,2,7,1,2,0,0
0,0.0,1,0.0,24,2244.666667,0.008,0.028,0.0,0.0,5,2,2,1,1,2,0,0
0,0.0,0,0.0,10,443.75,0.06,0.07,38.19240444,0.0,7,1,8,8,1,2,0,1
0,0.0,0,0.0,12,265.1666667,0.011111111,0.026111111,0.0,0.2,2,3,2,1,3,2,0,0
8,157.0,4,60.0,24,1192.5,0.015151515,0.033760684,5.689554113,0.0,6,2,2,1,7,2,0,0
4,92.0,0,0.0,19,473.0,0.0,0.004545455,0.0,0.0,6,3,2,3,1,2,0,0
0,0.0,0,0.0,21,882.75,0.0,0.020408163,0.0,0.0,1,2,2,2,2,0,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,1,4,2,0,0
1,0.0,0,0.0,10,304.0,0.0,0.02,0.0,0.0,6,3,2,4,4,2,1,0
23,239.7445344,3,624.6,409,9100.402959,0.004301075,0.015934735,6.277683942,0.0,3,2,2,1,13,2,1,0
0,0.0,0,0.0,7,984.5,0.042857143,0.071428571,0.0,0.0,7,2,2,2,3,2,0,0
1,63.5,0,0.0,10,552.3333333,0.0,0.016363636,0.0,0.0,1,1,1,4,10,2,0,0
0,0.0,3,27.6,11,1167.187143,0.030769231,0.040384615,0.0,0.0,4,3,2,2,2,2,0,0
1,11.5,0,0.0,10,234.475,0.0,0.011111111,0.0,0.0,5,1,1,1,2,2,1,0
0,0.0,0,0.0,2,58.4,0.0,0.1,0.0,0.0,8,2,4,1,2,0,0,0
0,0.0,0,0.0,5,155.25,0.0,0.12,0.0,0.0,7,1,1,1,1,2,0,0
0,0.0,0,0.0,11,507.3333333,0.0,0.018181818,0.0,0.0,6,2,4,1,3,2,0,0
4,23.53333333,0,0.0,10,118.0,0.011111111,0.066666667,0.0,0.0,4,2,2,2,3,2,1,0
0,0.0,0,0.0,3,428.5,0.0,0.066666667,0.0,0.0,7,1,1,3,8,2,0,1
6,151.7,0,0.0,34,799.327381,0.017647059,0.023340336,0.0,0.0,1,3,2,1,2,2,0,0
0,0.0,3,91.0,87,3006.883631,0.00462963,0.018585538,0.0,0.0,1,3,2,3,1,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,1,13,2,0,0
10,318.6410256,9,991.25,216,7761.034859,0.007542901,0.022135148,1.589329821,0.0,7,2,6,2,2,2,1,1
0,0.0,0,0.0,5,288.5,0.0,0.0125,0.0,0.0,5,2,2,1,2,2,1,0
1,11.0,0,0.0,20,285.6666667,0.0,0.022222222,0.0,0.0,6,2,10,3,3,2,0,0
2,77.5,1,17.0,46,1066.566667,0.004255319,0.019148936,51.00308169,0.0,1,3,2,4,10,2,0,1
6,180.0666667,0,0.0,3,111.8,0.0,0.007142857,0.0,0.0,0,2,2,9,5,0,1,0
0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,5,2,2,1,1,2,0,1
0,0.0,0,0.0,47,636.7,0.0,0.0,0.0,0.0,0,2,4,1,2,0,0,0
6,61.66666667,0,0.0,18,397.6666667,0.0,0.011904762,12.55885714,0.0,6,2,2,1,4,2,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,5,13,2,0,0
2,36.5,0,0.0,80,2762.770833,0.0,0.006410256,10.0986778,0.0,7,4,2,3,2,2,0,1
5,105.5,0,0.0,32,1403.541667,0.0,0.00125,0.0,0.0,1,8,13,9,20,1,0,0
3,204.4,0,0.0,4,117.0,0.0,0.028571429,0.0,0.0,7,2,2,6,2,0,0,0
0,0.0,0,0.0,48,4346.916667,0.020138889,0.034791667,0.0,0.0,6,3,2,2,13,2,0,0
1,54.4,0,0.0,6,270.9,0.0,0.014285714,0.0,0.0,8,1,1,7,3,0,0,0
0,0.0,0,0.0,3,21.0,0.0,0.066666667,0.0,0.0,7,2,4,2,2,2,1,1
2,75.05,0,0.0,106,4143.175238,0.019711538,0.03900641,4.484328486,0.0,0,3,2,1,1,2,0,0
7,235.75,4,66.5,37,729.7916667,0.004545455,0.018181818,60.42298474,0.0,7,2,2,1,2,2,0,1
0,0.0,0,0.0,4,142.0,0.0,0.05,0.0,0.6,6,2,2,1,13,2,0,0
2,58.6,0,0.0,42,906.2333333,0.0,0.006976744,0.0,0.0,7,2,2,4,20,0,0,0
4,226.6,2,7.0,33,849.7444444,0.021929825,0.042105263,0.0,0.0,9,3,2,1,13,2,1,0
0,0.0,0,0.0,9,771.5,0.022222222,0.044444444,0.0,0.0,5,1,1,6,1,2,0,0
3,273.0,0,0.0,11,385.74,0.0,0.007692308,17.81649911,0.0,8,2,2,1,2,2,0,1
0,0.0,0,0.0,3,17.0,0.066666667,0.133333333,0.0,0.0,6,2,2,1,3,2,0,0
2,418.6666667,0,0.0,21,1845.666667,0.018787879,0.023939394,23.069,0.0,6,2,2,1,5,2,0,0
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,0,3,2,1,4,2,0,0
6,60.875,0,0.0,57,3671.675,0.003278689,0.027595628,0.0,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,13,261.8,0.015384615,0.084615385,0.0,0.0,9,1,1,1,3,2,0,0
5,244.5,0,0.0,21,998.4,0.004,0.008666667,41.86896,0.0,6,3,3,1,4,2,0,1
0,0.0,0,0.0,24,550.1666667,0.008333333,0.050833333,0.0,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,6,530.0,0.016666667,0.041666667,0.0,0.0,7,3,2,3,2,2,1,0
1,27.5,0,0.0,114,1403.720238,0.0,0.000589971,255.5691579,0.0,7,4,5,2,8,2,0,1
0,0.0,0,0.0,33,783.6666667,0.006060606,0.027272727,0.0,0.0,7,2,2,1,3,2,0,0
5,73.5,1,55.0,41,1705.041667,0.004545455,0.023982684,7.25975,0.0,6,2,4,2,2,2,0,0
1,29.0,0,0.0,20,451.9333333,0.014285714,0.020634921,0.0,0.4,6,3,2,1,2,2,0,0
0,0.0,0,0.0,9,244.5,0.0,0.011111111,0.0,0.0,5,3,2,1,3,2,0,0
8,121.0333333,0,0.0,9,230.8333333,0.0,0.035714286,0.0,0.0,7,2,2,1,3,2,0,0
0,0.0,0,0.0,15,125.25,0.025,0.05,0.0,0.6,6,2,2,6,13,2,0,0
0,0.0,0,0.0,6,31.0,0.0,0.033333333,0.0,0.0,8,2,5,1,1,2,0,0
5,77.5,0,0.0,5,90.33333333,0.025,0.04375,0.0,0.0,6,3,2,1,13,2,0,0
4,143.8333333,0,0.0,43,997.7083333,0.002222222,0.021111111,0.0,0.0,1,2,5,3,2,2,0,0
1,0.0,0,0.0,19,2236.9,0.0,0.027777778,19.59533333,0.0,6,4,1,2,4,2,1,1
0,0.0,0,0.0,10,249.0,0.04,0.064,0.0,0.0,7,1,1,8,3,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,2,2,2,0,0
11,320.0,0,0.0,36,776.1666667,0.0,0.014880952,0.0,0.0,1,3,2,1,13,2,0,0
0,0.0,0,0.0,37,1118.647186,0.0,0.008148148,0.0,0.0,5,1,1,1,2,2,1,0
9,159.9166667,2,47.5,53,1262.488779,0.0,0.003448276,0.0,0.0,1,2,2,8,2,0,1,0
0,0.0,0,0.0,27,892.9679487,0.014814815,0.022751323,0.0,0.0,1,2,2,3,2,2,1,0
0,0.0,0,0.0,36,1083.75163,0.006666667,0.011684359,0.0,0.0,4,1,1,3,2,2,0,0
0,0.0,0,0.0,36,1388.2,0.005555556,0.027777778,0.0,0.0,7,2,2,3,2,2,1,0
8,108.7,0,0.0,85,2651.943186,0.000888889,0.01426455,0.898495409,0.0,3,2,2,9,4,2,0,0
8,85.5,0,0.0,41,1135.860714,0.0,0.025876068,11.87691429,1.0,6,2,2,1,2,2,1,0
2,58.5,0,0.0,37,1351.908333,0.005405405,0.018670099,5.464243549,0.0,1,2,2,3,1,2,0,0
3,23.2,0,0.0,24,809.4333333,0.0128,0.021333333,0.0,0.0,0,3,2,1,3,2,1,0
8,156.25,0,0.0,48,1481.108333,0.003773585,0.008176101,0.0,0.0,1,2,4,4,1,2,0,0
1,183.0,0,0.0,28,586.3722222,0.0,0.004021164,0.0,0.0,1,3,2,6,10,2,0,1
2,242.5,0,0.0,59,5004.229167,0.006779661,0.034387947,0.0,0.0,1,2,5,3,2,2,1,0
0,0.0,0,0.0,41,2213.0,0.004545455,0.031060606,0.0,0.2,6,2,2,5,4,2,0,0
13,498.9,0,0.0,221,3111.362121,0.0,0.006020558,5.268190163,0.0,8,2,5,4,2,2,0,0
3,57.425,3,55.0,11,281.425,0.004166667,0.053125,0.0,0.0,7,2,2,4,2,2,0,0
0,0.0,0,0.0,34,1006.257576,0.0,0.015196078,0.0,0.0,5,2,2,7,3,2,0,0
5,263.7333333,1,16.2,97,6079.82,0.002,0.017,3.454874142,0.0,8,2,2,2,3,2,0,0
0,0.0,1,16.0,65,2863.400427,0.003125,0.011346726,0.0,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,45,2650.416667,0.013333333,0.034074074,0.0,0.0,1,3,7,2,1,2,1,0
0,0.0,0,0.0,8,764.6666667,0.025,0.04375,0.0,0.0,7,3,2,4,10,2,0,0
0,0.0,0,0.0,8,211.0,0.0,0.028571429,0.0,0.0,6,2,2,7,2,0,0,0
1,7.0,0,0.0,28,471.0,0.02962963,0.066666667,0.0,1.0,6,2,2,7,3,2,1,0
0,0.0,0,0.0,45,1478.07381,0.020454545,0.038636364,0.0,0.0,7,2,2,7,13,2,0,0
1,15.0,0,0.0,29,1714.4,0.024074074,0.048765432,0.0,0.0,6,2,5,6,4,2,0,0
0,0.0,0,0.0,57,4115.233333,0.003508772,0.018421053,0.0,0.0,6,2,2,3,13,2,0,0
0,0.0,0,0.0,5,87.0,0.04,0.06,0.0,0.6,6,2,2,3,6,2,0,0
0,0.0,0,0.0,24,1242.0,0.02173913,0.062318841,0.0,0.0,7,2,2,7,1,2,0,0
5,150.0,0,0.0,135,4966.520661,0.003649635,0.011277952,0.0,0.0,7,1,1,2,10,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,5,1,3,2,0,0
6,1279.5,0,0.0,72,1032.761905,0.0,0.001388889,0.0,0.0,6,2,4,1,3,0,0,0
0,0.0,0,0.0,42,922.3,0.019047619,0.034920635,0.0,0.0,0,3,2,8,2,2,0,0
0,0.0,0,0.0,3,65.0,0.111111111,0.177777778,0.0,0.0,6,3,2,2,1,2,0,0
0,0.0,0,0.0,6,47.25,0.0,0.033333333,0.0,0.0,1,2,5,1,1,2,0,0
0,0.0,0,0.0,9,123.1666667,0.022222222,0.077777778,0.0,0.0,7,2,2,9,3,2,0,0
7,381.75,0,0.0,69,2599.015278,0.011805556,0.034545686,5.560270538,0.0,7,1,1,1,2,2,0,1
2,63.79166667,1,74.0,18,385.2916667,0.017042607,0.03754386,12.00869742,0.0,7,3,2,3,2,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,6,2,2,1,1,2,0,0
2,222.5,0,0.0,23,1183.9,0.04,0.058285714,0.0,0.0,1,2,2,6,2,2,0,0
0,0.0,0,0.0,39,1020.013889,0.005405405,0.014226044,0.0,0.0,1,3,2,7,1,2,1,0
3,63.4,0,0.0,10,70.93333333,0.0,0.016666667,0.0,0.0,9,2,2,1,5,0,0,0
0,0.0,3,103.5,30,1093.175,0.0125,0.028125,0.0,0.0,1,2,2,1,2,2,1,0
1,7.0,1,2.0,43,2325.611905,0.00952381,0.01814059,0.0,0.8,6,3,2,1,4,2,0,0
0,0.0,0,0.0,27,468.5416667,0.014814815,0.022222222,0.0,0.0,1,3,2,3,3,2,1,0
0,0.0,0,0.0,24,671.0886525,0.026666667,0.036566293,0.0,0.0,7,1,1,3,2,2,0,0
0,0.0,0,0.0,5,672.5,0.0,0.04,0.0,0.0,5,2,2,1,1,2,0,0
2,127.0,0,0.0,13,473.5,0.015384615,0.042307692,0.0,0.0,6,1,1,1,2,2,0,0
0,0.0,0,0.0,31,881.4416667,0.017204301,0.02609319,0.0,0.0,8,3,2,2,13,2,1,0
1,81.0,0,0.0,93,3359.625,0.0,0.015104167,0.0,0.0,7,2,2,3,1,2,0,1
1,11.0,0,0.0,5,71.0,0.0,0.033333333,0.0,0.0,5,2,2,6,3,2,0,0
15,182.7,0,0.0,60,632.25,0.005882353,0.011960784,0.0,0.0,8,4,2,1,3,2,0,0
0,0.0,0,0.0,10,194.0,0.02,0.04,0.0,0.0,5,2,5,7,1,2,0,0
1,139.5,0,0.0,100,1831.149084,0.0,0.000505051,0.0,0.0,1,2,2,3,2,0,0,0
0,0.0,3,12.0,21,330.0,0.069565217,0.091304348,0.0,0.0,4,2,2,4,13,2,0,0
1,0.0,0,0.0,3,259.0,0.0,0.04,48.04726202,0.0,8,2,2,1,4,2,0,1
0,0.0,0,0.0,83,3091.146033,0.004938272,0.019075614,0.0,0.0,7,2,2,1,1,2,0,0
3,74.0,0,0.0,8,129.0,0.033333333,0.072222222,0.0,0.0,6,3,2,3,3,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,2,2,1,1,2,1,0
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,6,1,1,3,3,2,0,0
5,150.2,2,20.0,22,392.6,0.028,0.06,0.0,0.0,8,2,2,7,3,2,0,0
0,0.0,2,131.0,36,868.4166667,0.0,0.001081081,33.84778378,0.0,6,3,2,7,2,0,1,1
9,272.0416667,6,502.75,33,3239.418207,0.02,0.025011905,17.02873771,0.0,1,1,1,1,2,2,0,0
0,0.0,0,0.0,47,778.7619048,0.042553191,0.051999065,0.0,0.0,6,3,2,6,15,2,1,0
0,0.0,0,0.0,77,1903.601743,0.003151515,0.029314358,0.0,0.0,1,1,1,3,1,2,0,0
3,212.6,0,0.0,87,3898.816667,0.0,0.00411985,0.0,0.0,9,2,2,7,1,2,0,0
0,0.0,1,100.0,13,364.35,0.0,0.015384615,0.0,0.0,6,3,2,2,3,2,1,0
1,8.0,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0.0,7,2,2,2,11,2,1,1
3,49.5,1,0.0,50,1570.362302,0.008959436,0.027766386,1.818480813,0.0,7,3,2,1,10,2,0,1
0,0.0,0,0.0,19,725.9,0.0,0.005263158,0.0,0.0,6,1,2,1,4,2,0,0
12,331.3,0,0.0,206,9997.728571,0.001439737,0.010741385,26.02377063,0.0,6,2,2,1,1,2,0,0
0,0.0,1,21.0,15,498.5,0.0,0.026666667,32.1908,0.0,6,2,4,1,2,2,0,1
1,0.0,0,0.0,4,31.0,0.0,0.05,0.0,0.0,5,2,2,2,10,2,1,0
6,191.0,1,26.5,37,1874.841667,0.009302326,0.010077519,0.0,0.0,7,2,2,4,3,2,0,0
0,0.0,0,0.0,59,1560.601163,0.005172414,0.010673235,0.0,0.0,5,1,1,1,2,2,0,0
7,73.9,0,0.0,58,3441.806667,0.0,0.010752688,0.0,0.0,8,2,2,1,2,2,0,0
6,109.2,0,0.0,31,663.2777778,0.005882353,0.007058824,0.0,0.0,8,1,1,1,3,2,0,0
0,0.0,0,0.0,3,47.5,0.1,0.166666667,0.0,0.0,7,3,3,3,1,2,0,0
5,226.09,0,0.0,37,692.87,0.0,0.001666667,0.0,0.0,8,1,1,4,4,2,0,0
7,87.91666667,1,0.0,46,1621.025379,0.004081633,0.020544218,6.02352321,0.0,1,1,1,3,2,2,0,0
12,1028.833333,1,3.0,155,6794.735417,0.002469136,0.015526696,3.726530231,0.0,7,2,2,1,2,2,0,1
1,9.0,0,0.0,7,638.0,0.0375,0.045833333,0.0,0.0,5,1,1,1,3,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,4,3,1,2,0,0
6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0.0,7,2,4,5,2,0,0,1
0,0.0,0,0.0,6,166.0,0.0,0.033333333,0.0,0.0,1,2,2,1,3,2,0,0
5,587.0,0,0.0,125,4639.410534,0.012433862,0.023856765,0.0,0.6,6,3,2,1,4,2,0,0
14,200.4166667,0,0.0,7,72.41666667,0.0,0.004761905,0.0,0.0,1,8,13,9,20,1,0,0
2,1145.25,3,91.30357143,46,2756.19246,0.0,0.01765792,0.0,0.0,7,3,2,1,2,2,1,0
1,10.0,0,0.0,82,706.2996032,0.0,0.002439024,0.0,1.0,6,2,2,4,2,2,1,0
4,26.2,0,0.0,13,131.2,0.0,0.026666667,0.0,0.0,4,1,2,1,5,2,0,0
0,0.0,0,0.0,43,813.8,0.023255814,0.03255814,0.0,0.6,6,2,5,1,2,2,0,0
0,0.0,0,0.0,2,264.75,0.0,0.1,0.0,0.0,7,1,1,9,3,2,0,0
4,57.0,0,0.0,10,497.1,0.0,0.009848485,0.0,0.0,6,1,1,8,2,2,0,0
0,0.0,0,0.0,10,148.5,0.09,0.096666667,0.0,0.4,6,1,1,1,2,2,0,0
0,0.0,0,0.0,8,219.0,0.0,0.025,0.0,0.0,1,2,5,3,2,2,0,0
0,0.0,0,0.0,5,57.0,0.0,0.04,0.0,0.6,6,2,2,3,1,2,0,0
0,0.0,2,91.2,24,1017.775758,0.052564103,0.049224806,0.0,0.0,7,2,2,9,20,2,1,0
1,9.0,0,0.0,49,1164.416667,0.048,0.064,0.0,1.0,6,3,2,1,4,2,1,0
4,34.83333333,2,33.75,32,929.0833333,0.005714286,0.016190476,34.29431289,0.0,1,2,2,1,2,0,0,1
0,0.0,0,0.0,4,81.0,0.0,0.025,0.0,0.0,5,2,2,3,2,2,0,0
0,0.0,0,0.0,2,171.0,0.0,0.1,0.0,0.0,5,3,2,2,2,2,1,0
0,0.0,0,0.0,3,95.0,0.066666667,0.133333333,0.0,0.0,7,1,1,9,3,2,0,0
1,13.1,0,0.0,111,4208.752099,0.003477744,0.015856149,0.0,0.0,3,2,2,1,1,2,1,0
0,0.0,0,0.0,17,601.0333333,0.062745098,0.092156863,18.87145759,0.0,0,3,2,3,1,2,0,1
4,50.33333333,0,0.0,3,28.33333333,0.0,0.016666667,0.0,0.0,1,2,2,9,10,2,0,0
10,1251.2,7,250.0,414,23888.81,0.009900332,0.027062016,1.033757336,0.0,9,2,2,4,13,2,0,0
0,0.0,0,0.0,25,770.0285714,0.0112,0.034933333,0.0,0.0,5,3,2,8,10,2,0,0
0,0.0,0,0.0,8,133.0,0.0,0.025,0.0,0.0,6,1,1,1,3,2,1,0
0,0.0,0,0.0,24,566.7272727,0.026086957,0.052318841,0.0,0.8,6,3,2,2,13,2,0,0
1,3.0,2,373.0,6,66.83333333,0.0,0.0125,0.0,0.0,5,2,4,1,8,0,0,0
0,0.0,0,0.0,48,1900.675,0.008510638,0.009574468,0.0,0.0,7,1,1,3,10,2,1,1
5,107.5,0,0.0,31,2221.0,0.002857143,0.01047619,0.0,0.0,7,2,2,9,3,2,0,0
0,0.0,0,0.0,42,1433.083333,0.005,0.02575,0.0,0.4,6,2,2,1,11,2,0,0
0,0.0,0,0.0,26,1435.375,0.0,0.020833333,20.79483821,0.0,1,2,2,4,2,2,0,0
3,62.5,0,0.0,46,1048.107143,0.004,0.013,20.88414313,0.0,1,2,2,3,2,2,0,1
2,52.5,0,0.0,13,605.5,0.0,0.006666667,0.0,0.0,7,2,2,3,2,2,0,0
6,62.75,0,0.0,46,1098.524802,0.007083333,0.016529882,0.0,0.0,7,1,1,4,8,2,0,0
11,1443.1,5,205.0,225,9595.649629,0.00455693,0.012050716,9.242286032,0.0,7,2,2,4,2,2,0,1
6,70.58,0,0.0,15,296.58,0.0,0.028571429,0.0,0.0,7,2,4,1,3,2,0,0
0,0.0,0,0.0,8,70.66666667,0.025,0.05,0.0,0.0,5,2,2,9,10,2,0,0
4,41.2,1,0.0,15,142.4,0.022222222,0.077777778,0.0,0.0,3,1,1,4,2,2,0,0
2,55.5,0,0.0,25,2466.533333,0.007407407,0.028888889,49.01323885,0.0,1,2,2,1,2,2,0,0
2,35.0,0,0.0,2,6.0,0.0,0.05,0.0,0.0,5,2,2,9,2,0,0,0
0,0.0,0,0.0,26,2553.625,0.015384615,0.029487179,0.0,0.0,7,2,2,3,8,2,0,0
20,199.4562728,7,299.0333333,686,23342.08205,0.009853301,0.022771363,0.150650498,0.0,0,2,2,1,1,2,0,0
0,0.0,3,55.4,36,1018.018025,0.01025641,0.038075929,0.0,0.0,7,2,2,1,2,2,0,0
7,251.75,0,0.0,5,50.0,0.0,0.05,0.0,0.0,1,1,1,3,2,2,0,0
0,0.0,0,0.0,7,251.6666667,0.028571429,0.011428571,0.0,0.0,5,3,2,1,6,2,1,0
9,505.5,0,0.0,19,1227.0,0.0,0.017391304,0.0,0.0,6,3,2,1,4,2,0,0
0,0.0,0,0.0,8,642.0,0.0,0.028571429,109.1211555,0.0,1,2,2,3,2,0,0,1
2,146.9,0,0.0,45,6707.54,0.011363636,0.019859307,4.023323663,0.0,8,2,2,8,2,2,0,0
0,0.0,0,0.0,5,82.0,0.0,0.04,0.0,0.0,7,2,2,9,8,2,0,0
0,0.0,0,0.0,5,24.0,0.04,0.12,0.0,0.0,6,1,1,1,4,2,1,0
0,0.0,0,0.0,14,1131.208333,0.0,0.015384615,94.19490268,0.0,7,3,2,3,11,2,1,1
0,0.0,0,0.0,11,546.75,0.036363636,0.054545455,0.0,0.0,7,2,2,5,1,2,0,0
2,129.0,0,0.0,16,1835.5,0.003703704,0.031481481,0.0,0.0,0,2,4,9,6,2,0,0
3,67.5,0,0.0,30,761.75,0.0,0.015053763,19.31425101,0.0,1,2,4,1,1,2,1,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,1,8,9,1,2,1,0
3,334.6,0,0.0,20,1201.6,0.011111111,0.022222222,0.0,0.2,6,3,2,1,13,2,0,0
1,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,6,1,1,6,2,2,0,0
0,0.0,0,0.0,12,315.7797619,0.016666667,0.025,0.0,0.0,7,1,1,9,2,2,1,0
4,55.0,0,0.0,16,284.9,0.003333333,0.033333333,18.8649,0.0,5,1,1,2,10,2,0,0
1,5.0,2,17.0,126,5276.227193,0.011548556,0.033933258,0.0,0.0,1,2,2,9,1,2,1,0
0,0.0,0,0.0,7,212.0,0.028571429,0.028571429,0.0,0.4,6,3,3,5,1,2,0,0
0,0.0,0,0.0,24,1483.333333,0.008333333,0.026388889,0.0,0.4,6,2,4,2,3,2,0,0
4,61.25,0,0.0,21,595.75,0.038095238,0.076190476,0.0,0.0,1,2,2,4,1,2,0,0
0,0.0,0,0.0,42,1766.833333,0.023015873,0.062641723,0.0,0.0,7,2,2,1,13,2,0,0
4,135.0,0,0.0,12,401.2857143,0.0,0.016,0.0,0.0,5,2,2,1,8,0,0,0
1,85.1,0,0.0,8,194.2285714,0.075,0.078125,0.0,0.0,7,3,3,1,1,2,1,0
0,0.0,0,0.0,8,141.6666667,0.04375,0.02875,0.0,0.0,1,1,2,1,1,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,7,1,2,0,0
1,9.5,0,0.0,17,314.0,0.0,0.024444444,0.0,0.0,6,1,1,1,3,2,0,0
0,0.0,0,0.0,8,167.8333333,0.0,0.05,0.0,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,4,253.0,0.0,0.016666667,0.0,0.6,2,2,2,3,3,2,0,0
0,0.0,0,0.0,5,59.25,0.04,0.1,0.0,0.0,7,2,6,2,2,2,0,0
3,96.0,0,0.0,12,175.175,0.02,0.031111111,0.0,0.0,1,3,2,8,2,0,0,0
0,0.0,0,0.0,13,374.9,0.0,0.047619048,16.72561819,0.0,0,4,1,1,3,2,0,1
0,0.0,0,0.0,8,321.5,0.075,0.125,0.0,0.6,6,2,4,9,3,2,0,0
5,106.9,0,0.0,211,7442.388149,0.012735849,0.028901336,0.0,0.0,0,2,2,3,13,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,1,3,2,1,0
6,461.0,0,0.0,4,111.0,0.0,0.011111111,0.0,0.0,1,3,3,3,8,0,0,0
2,307.3,0,0.0,29,2447.3,0.0,0.013888889,26.25948159,0.0,1,2,2,2,10,2,0,0
12,1276.264286,0,0.0,118,3215.173074,0.0,0.005446194,22.45841786,0.0,7,3,2,8,3,2,0,1
0,0.0,0,0.0,3,112.0,0.0,0.033333333,0.0,0.0,1,1,1,2,2,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,8,1,2,0,0
1,20.2,0,0.0,6,204.4,0.0,0.028571429,0.0,0.0,8,2,7,3,5,0,1,0
0,0.0,0,0.0,4,72.0,0.0,0.0,35.34967016,0.0,9,3,2,3,2,2,1,1
0,0.0,0,0.0,5,168.9,0.0,0.011428571,0.0,0.0,1,3,2,1,2,0,0,0
3,36.0,2,16.0,74,4377.708157,0.02,0.029308735,0.0,0.0,7,1,2,3,2,2,0,1
0,0.0,0,0.0,9,324.5,0.014814815,0.022222222,0.0,0.0,5,1,2,6,1,2,0,0
4,149.25,0,0.0,27,1212.809524,0.0,0.020967742,14.89210837,0.0,5,2,2,7,2,2,0,1
0,0.0,0,0.0,2,49.0,0.0,0.1,0.0,0.0,5,2,2,1,3,2,1,0
10,137.5,1,32.5,145,6165.878774,0.001333333,0.020769697,0.0,0.0,7,2,2,6,2,2,0,1
6,104.4,1,0.0,32,879.75,0.0,0.014285714,20.503488,0.0,7,2,4,1,1,2,0,1
6,615.25,0,0.0,68,2524.719048,0.0,0.000175593,0.0,0.0,5,1,2,6,1,2,0,0
0,0.0,0,0.0,14,363.3181818,0.014285714,0.023809524,0.0,0.0,5,1,1,1,3,2,0,0
4,164.0,0,0.0,30,2136.0,0.0,0.008333333,0.0,0.2,6,2,2,1,2,0,0,0
1,31.0,2,515.0,4,718.6666667,0.0,0.008333333,0.0,0.0,6,2,2,6,6,2,0,0
0,0.0,0,0.0,21,591.9,0.03015873,0.057142857,0.0,0.0,1,1,2,1,1,2,1,0
6,179.75,2,8.0,64,1876.333333,0.007246377,0.014251208,16.68711526,0.0,1,2,5,9,2,2,0,0
0,0.0,2,13.0,45,3740.291667,0.012765957,0.041884498,0.0,0.0,1,2,10,1,1,2,1,0
2,233.5,0,0.0,36,1081.666667,0.025,0.046851852,0.0,0.0,7,2,2,9,1,2,0,0
12,397.7166667,3,431.3333333,336,12595.62776,0.002376812,0.01331553,1.178989949,0.0,7,2,2,1,11,2,0,1
1,4.0,0,0.0,37,1096.75,0.0,0.020175439,0.0,0.0,5,2,2,6,10,2,0,0
9,356.7464198,4,1109.533333,81,6847.936896,0.015227273,0.022982896,5.046329077,0.0,8,1,1,3,1,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,4,2,0,0,0
2,33.0,0,0.0,91,2023.75,0.004731183,0.018752216,0.0,0.0,7,2,2,3,3,2,0,0
0,0.0,0,0.0,58,2665.798039,0.007142857,0.027288961,0.0,0.8,6,2,2,3,4,2,0,0
0,0.0,0,0.0,10,701.0,0.0,0.03,0.0,0.0,6,1,1,4,3,2,1,0
0,0.0,0,0.0,13,365.75,0.0,0.030769231,0.0,1.0,6,3,2,3,4,2,1,0
3,29.0,0,0.0,8,160.5,0.0,0.025,0.0,0.0,6,2,2,9,3,2,0,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,3,1,2,8,1,2,0,0
0,0.0,0,0.0,3,58.0,0.0,0.066666667,0.0,0.0,5,1,8,4,11,2,0,0
